"32.4587,-85.0888"
"33.6190,-85.6540"
"33.2801,-86.8989"
"34.7150,-86.0282"
"31.3624,-86.9488"
"33.3510,-86.6058"
"33.3332,-86.9821"
"31.4722,-85.6585"
"33.2144,-86.7880"
"33.6222,-87.9489"
"33.9009,-87.1511"
"32.2407,-85.6634"
"30.5192,-87.9139"
"34.1053,-86.8068"
"34.0410,-87.3923"
"31.8629,-85.3855"
"31.9098,-85.9224"
"61.1765,-149.9404"
"60.4923,-149.7517"
"61.2175,-149.8513"
"61.1402,-149.9080"
"32.3675,-110.9692"
"32.8349,-109.7212"
"33.0027,-111.5066"
"33.1110,-111.7194"
"33.6404,-112.0533"
"33.7914,-112.1175"
"36.9071,-111.4751"
"33.5817,-112.2028"
"33.3196,-112.7817"
"34.2714,-112.1145"
"35.8107,-90.7234"
"33.3724,-92.7655"
"34.6378,-92.1072"
"38.9232,-121.0835"
"36.9408,-121.4277"
"33.7055,-117.8547"
"37.7930,-121.6894"
"33.9742,-117.4755"
"41.1845,-122.2887"
"33.9983,-118.4150"
"38.6337,-121.1508"
"35.3857,-118.8952"
"36.3145,-119.7775"
"35.3969,-118.9133"
"34.1490,-118.2276"
"34.0340,-118.2200"
"34.1941,-117.4205"
"37.7800,-122.4858"
"38.0393,-120.2177"
"37.9539,-121.2765"
"37.6169,-122.0932"
"37.6617,-120.9575"
"34.0958,-117.8409"
"34.2635,-118.8855"
"38.6289,-121.4978"
"36.6552,-119.5409"
"34.6781,-118.1496"
"36.0745,-119.0674"
"38.2674,-120.4673"
"37.2951,-120.1842"
"33.2904,-117.2143"
"34.5800,-117.9368"
"35.4884,-117.6585"
"36.3468,-119.2969"
"34.2763,-118.3937"
"32.1958,-110.7898"
"33.3876,-111.9611"
"32.2793,-110.9825"
"33.3867,-111.8913"
"33.4637,-112.3409"
"33.4493,-111.8507"
"33.1779,-111.5823"
"33.5952,-112.4350"
"33.5384,-112.0738"
"34.4870,-114.3270"
"33.6546,-112.1520"
"33.4342,-111.8842"
"33.5233,-112.2030"
"36.5383,-110.4619"
"35.2784,-93.1205"
"35.8413,-92.5772"
"37.7008,-122.0210"
"36.6391,-117.0362"
"34.0670,-117.4482"
"37.2979,-121.7967"
"33.6314,-117.8177"
"34.1687,-118.4155"
"34.0729,-118.6871"
"36.3418,-119.2967"
"33.6609,-118.0072"
"35.4119,-119.0543"
"36.1379,-120.1357"
"37.6964,-121.3346"
"34.1209,-117.8839"
"40.7383,-124.2084"
"38.0083,-121.3194"
"37.6852,-121.0554"
"38.2163,-122.1373"
"33.8043,-117.0069"
"32.8877,-116.9416"
"34.4819,-118.6150"
"36.3143,-120.2867"
"38.4233,-122.7973"
"33.7860,-117.8837"
"33.7432,-117.1155"
"33.9266,-116.9412"
"34.9216,-117.1404"
"37.3444,-121.8568"
"32.9811,-117.2355"
"33.0757,-117.1619"
"35.3835,-119.1345"
"34.0342,-118.3177"
"34.0309,-118.3117"
"41.8099,-124.0886"
"34.6747,-118.2891"
"39.1430,-121.8653"
"33.9537,-118.2008"
"38.9401,-119.9772"
"34.9177,-117.1227"
"32.9731,-115.5220"
"33.9222,-116.8059"
"33.5848,-116.4470"
"35.7323,-119.2583"
"41.9249,-123.7470"
"33.9416,-118.1359"
"40.0160,-120.1279"
"36.2168,-119.1363"
"41.4519,-124.0401"
"36.5179,-119.5067"
"39.0857,-121.6347"
"37.7661,-122.4176"
"37.4927,-120.8700"
"34.2357,-117.1964"
"34.1542,-118.1384"
"36.7288,-121.7319"
"37.9952,-121.8227"
"38.6548,-121.5316"
"38.3302,-119.3176"
"33.1644,-117.3427"
"35.4699,-118.5301"
"35.0693,-118.3964"
"33.9458,-117.2955"
"33.8323,-117.9668"
"38.6494,-120.8513"
"35.8918,-119.1080"
"33.9763,-118.3090"
"38.0953,-122.2324"
"33.9360,-118.2052"
"34.2070,-118.4095"
"33.9186,-117.8994"
"34.2208,-118.5274"
"36.8195,-119.7856"
"36.9673,-120.0669"
"38.8156,-121.2574"
"37.3453,-121.8350"
"34.0396,-117.3323"
"36.9396,-121.7632"
"33.6292,-117.6342"
"34.2940,-119.3385"
"34.0511,-117.4889"
"33.6867,-117.9821"
"32.7134,-117.1465"
"34.1213,-117.3007"
"38.7964,-121.7222"
"38.9431,-122.7729"
"33.2554,-117.2858"
"33.8893,-118.1337"
"33.7231,-117.8852"
"33.7844,-116.9373"
"37.9685,-121.9253"
"33.8591,-117.9711"
"33.4978,-117.6691"
"38.1924,-121.5718"
"41.3512,-122.7436"
"33.9174,-117.2098"
"26.1059,-80.2081"
"29.0861,-82.5451"
"30.4710,-84.6337"
"27.8837,-82.3269"
"44.8288,-68.6604"
"39.1982,-77.4289"
"38.9916,-76.8408"
"39.5455,-77.0391"
"38.8199,-76.0635"
"39.2960,-76.7428"
"39.3696,-76.5042"
"39.0921,-75.8271"
"39.3942,-76.4280"
"39.1382,-77.1535"
"38.4387,-75.7759"
"39.0554,-77.0836"
"39.4303,-76.3476"
"38.9749,-76.7558"
"38.6582,-76.8742"
"38.7127,-76.9897"
"38.8122,-76.7203"
"39.3376,-76.6649"
"38.2973,-75.6138"
"38.9480,-76.4774"
"38.3223,-75.6198"
"31.2492,-82.2097"
"33.8602,-82.6599"
"31.4945,-82.8833"
"34.1391,-83.7934"
"32.2654,-81.8733"
"33.2317,-84.8307"
"30.8423,-83.3258"
"34.5340,-83.9806"
"33.6778,-85.1870"
"34.4021,-83.5426"
"34.7127,-84.4544"
"33.2409,-84.3892"
"33.4823,-84.2159"
"33.4054,-84.8343"
"34.6430,-83.5402"
"34.0878,-83.8414"
"32.5670,-83.7438"
"33.3371,-83.4115"
"33.4656,-82.1684"
"33.7680,-84.6546"
"33.4862,-84.3403"
"33.8768,-84.6550"
"34.6050,-84.0613"
"34.0922,-83.2389"
"31.2949,-83.4702"
"33.4668,-85.1200"
"33.2982,-84.6287"
"33.7595,-84.5054"
"33.4814,-81.9842"
"33.8929,-84.2568"
"32.6061,-82.1332"
"33.6463,-84.1875"
"33.0833,-81.8021"
"33.9032,-84.5673"
"31.9907,-81.2092"
"33.6185,-84.5583"
"27.2087,-81.7918"
"28.5525,-81.4566"
"25.5606,-80.3689"
"25.8001,-80.1273"
"29.8460,-82.1594"
"28.8901,-81.3054"
"27.3344,-82.5448"
"26.3198,-81.5458"
"25.8690,-80.2181"
"29.1164,-81.0237"
"25.5985,-80.3567"
"25.7397,-80.3598"
